,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month
1,01550150035,3283 SHAKERLEY PARK,2020-11-06,320000.0,2006,2377,3283 Shakerley Park Douglas County GA,01550150035-11/6/2020-320000.0,134.62347496844762,2020,2020,11,2020-11
2,03651820047,6740 MARSH AVE,2020-11-13,155000.0,1947,1345,6740 Marsh Ave Douglas County GA,03651820047-11/13/2020-155000.0,115.24163568773234,2020,2020,11,2020-11
3,00790150144,201 HAVEN CIR,2020-11-16,365990.0,2018,2639,201 Haven Cir Douglas County GA,00790150144-11/16/2020-365990.0,138.68510799545282,2020,2020,11,2020-11
4,00850150064,2961 NAIRN CT,2020-11-23,237500.0,2006,2048,2961 Nairn Ct Douglas County GA,00850150064-11/23/2020-237500.0,115.966796875,2020,2020,11,2020-11
5,00840150079,3889 LANDMARK DR,2020-11-30,260000.0,1997,2025,3889 Landmark Dr Douglas County GA,00840150079-11/30/2020-260000.0,128.39506172839506,2020,2020,11,2020-11
7,00870250055,8441 LOUISVILLE DR,2020-11-20,201000.0,1992,1536,8441 Louisville Dr Douglas County GA,00870250055-11/20/2020-201000.0,130.859375,2020,2020,11,2020-11
8,00100150031,5451 S LAKE DR,2020-11-10,219900.0,1975,1530,5451 S Lake Dr Douglas County GA,00100150031-11/10/2020-219900.0,143.72549019607843,2020,2020,11,2020-11
9,00270150133,4970 HORTON PL,2020-11-05,160000.0,1972,1645,4970 Horton Pl Douglas County GA,00270150133-11/5/2020-160000.0,97.26443768996961,2020,2020,11,2020-11
10,00550150055,2814 TIMBER VALLEY DR,2020-11-06,110500.0,1977,1286,2814 Timber Valley Dr Douglas County GA,00550150055-11/6/2020-110500.0,85.9253499222395,2020,2020,11,2020-11
11,02041820031,14 ROBIN RD,2020-11-20,110000.0,1956,966,14 Robin Rd Douglas County GA,02041820031-11/20/2020-110000.0,113.87163561076605,2020,2020,11,2020-11
12,00930250139,4076 BENT OAK CT,2020-11-24,190000.0,1982,1628,4076 Bent Oak Ct Douglas County GA,00930250139-11/24/2020-190000.0,116.70761670761671,2020,2020,11,2020-11
13,03591820021,11131 VETERANS MEMORIAL HWY,2020-11-17,62000.0,1946,1076,11131 Veterans Memorial Hwy Douglas County GA,03591820021-11/17/2020-62000.0,57.62081784386617,2020,2020,11,2020-11
14,01550150037,3287 SHAKERLEY PARK,2020-11-30,325000.0,2006,2870,3287 Shakerley Park Douglas County GA,01550150037-11/30/2020-325000.0,113.2404181184669,2020,2020,11,2020-11
15,07410130010,7842 LAKE CREST WAY,2020-11-20,70000.0,2003,1432,7842 Lake Crest Way Douglas County GA,07410130010-11/20/2020-70000.0,48.88268156424581,2020,2020,11,2020-11
16,00040150018,5604 YORKSHIRE CT,2020-11-30,425000.0,2001,2951,5604 Yorkshire Ct Douglas County GA,00040150018-11/30/2020-425000.0,144.01897661809556,2020,2020,11,2020-11
17,00850150045,2986 DUNGENESS DR,2020-11-12,238000.0,2006,1605,2986 Dungeness Dr Douglas County GA,00850150045-11/12/2020-238000.0,148.2866043613707,2020,2020,11,2020-11
18,00770150231,5271 CLINGMAN CT,2020-11-23,351900.0,2016,3369,5271 Clingman Ct Douglas County GA,00770150231-11/23/2020-351900.0,104.45235975066785,2020,2020,11,2020-11
19,00760250033,9067 KNOTTY PINE TRL,2020-11-03,334900.0,2000,2458,9067 Knotty Pine Trl Douglas County GA,00760250033-11/3/2020-334900.0,136.24898291293735,2020,2020,11,2020-11
20,00930250020,4166 WESTVIEW ST,2020-11-04,170000.0,1972,1367,4166 Westview St Douglas County GA,00930250020-11/4/2020-170000.0,124.35991221653255,2020,2020,11,2020-11
21,01760150199,1706 ROCHESTER ST,2020-11-16,335000.0,2019,2240,1706 Rochester St Douglas County GA,01760150199-11/16/2020-335000.0,149.55357142857142,2020,2020,11,2020-11
22,09111820017,2060 HILLCREST DR,2020-11-30,138000.0,1964,1309,2060 Hillcrest Dr Douglas County GA,09111820017-11/30/2020-138000.0,105.42398777692895,2020,2020,11,2020-11
23,01760150099,9150 DOVER ST,2020-11-30,314000.0,2017,2587,9150 Dover St Douglas County GA,01760150099-11/30/2020-314000.0,121.37611132586007,2020,2020,11,2020-11
24,00820350041,7261 BLUEWATER LN,2020-11-12,464300.0,2019,3102,7261 Bluewater Ln Douglas County GA,00820350041-11/12/2020-464300.0,149.6776273372018,2020,2020,11,2020-11
25,01010250022,3881 NATIONS DR,2020-11-23,129000.0,1976,1309,3881 Nations Dr Douglas County GA,01010250022-11/23/2020-129000.0,98.5485103132162,2020,2020,11,2020-11
26,06331820023,1059 BUCKBOARD CT,2020-11-25,134000.0,1988,1182,1059 Buckboard Ct Douglas County GA,06331820023-11/25/2020-134000.0,113.36717428087987,2020,2020,11,2020-11
27,00440150159,3869 ROSEDALE LN,2020-11-23,145000.0,1974,1768,3869 Rosedale Ln Douglas County GA,00440150159-11/23/2020-145000.0,82.01357466063348,2020,2020,11,2020-11
28,02170250103,1815 INDEPENDENCE DR,2020-11-30,129000.0,1992,1214,1815 Independence Dr Douglas County GA,02170250103-11/30/2020-129000.0,106.26029654036243,2020,2020,11,2020-11
29,05361820013,4329 PARKVIEW DR,2020-11-20,150000.0,1968,1842,4329 Parkview Dr Douglas County GA,05361820013-11/20/2020-150000.0,81.43322475570032,2020,2020,11,2020-11
30,07461820017,4389 MIDWAY RD,2020-11-17,170000.0,1957,2427,4389 Midway Rd Douglas County GA,07461820017-11/17/2020-170000.0,70.04532344458178,2020,2020,11,2020-11
31,00240150059,2985 ROLLING GREEN RDG,2020-11-19,179000.0,1980,1624,2985 Rolling Green Rdg Douglas County GA,00240150059-11/19/2020-179000.0,110.22167487684729,2020,2020,11,2020-11
32,01010250043,3978 NATIONS DR,2020-11-20,121000.0,1976,1668,3978 Nations Dr Douglas County GA,01010250043-11/20/2020-121000.0,72.54196642685851,2020,2020,11,2020-11
33,00980250012,5924 CENTRAL CHURCH RD,2020-11-12,159000.0,1971,1505,5924 Central Church Rd Douglas County GA,00980250012-11/12/2020-159000.0,105.64784053156146,2020,2020,11,2020-11
34,01250250165,6560 WILLOW CT,2020-11-19,173000.0,1981,1048,6560 Willow Ct Douglas County GA,01250250165-11/19/2020-173000.0,165.0763358778626,2020,2020,11,2020-11
35,05391820020,872 WOODSIDE DR,2020-11-23,192500.0,2001,1494,872 Woodside Dr Douglas County GA,05391820020-11/23/2020-192500.0,128.84872824631861,2020,2020,11,2020-11
36,00780250020,4370 COLE RD,2020-11-05,155000.0,1983,1122,4370 Cole Rd Douglas County GA,00780250020-11/5/2020-155000.0,138.14616755793227,2020,2020,11,2020-11
37,0049015A103,9023 STONELEIGH TRCE,2020-11-18,82000.0,1989,1035,9023 Stoneleigh Trce Douglas County GA,0049015A103-11/18/2020-82000.0,79.22705314009661,2020,2020,11,2020-11
38,00480150077,4670 BEDFORD PL,2020-11-02,100000.0,1973,1552,4670 Bedford Pl Douglas County GA,00480150077-11/2/2020-100000.0,64.43298969072166,2020,2020,11,2020-11
39,00200150204,8316 GRADY ST,2020-11-13,84400.0,1946,1260,8316 Grady St Douglas County GA,00200150204-11/13/2020-84400.0,66.98412698412699,2020,2020,11,2020-11
40,00230350027,6350 FOUTS MILL RD,2020-11-13,510000.0,2004,2770,6350 Fouts Mill Rd Douglas County GA,00230350027-11/13/2020-510000.0,184.11552346570397,2020,2020,11,2020-11
41,10081820036,8976 CLOVER LN,2020-11-13,95000.0,1971,1408,8976 Clover Ln Douglas County GA,10081820036-11/13/2020-95000.0,67.4715909090909,2020,2020,11,2020-11
42,01370150146,4232 BASINSIDE CT,2020-11-05,220000.0,2004,2839,4232 Basinside Ct Douglas County GA,01370150146-11/5/2020-220000.0,77.49207467418105,2020,2020,11,2020-11
43,00580150119,4409 OLIVER LN,2020-11-04,365000.0,1995,2535,4409 Oliver Ln Douglas County GA,00580150119-11/4/2020-365000.0,143.98422090729784,2020,2020,11,2020-11
44,01760150109,9134 HANOVER ST,2020-11-02,400000.0,2006,3569,9134 Hanover St Douglas County GA,01760150109-11/2/2020-400000.0,112.07621182404034,2020,2020,11,2020-11
45,00960250109,5715 S QUAIL DR,2020-11-17,171593.0,1976,1592,5715 S Quail Dr Douglas County GA,00960250109-11/17/2020-171593.0,107.78454773869346,2020,2020,11,2020-11
46,00980250084,6030 RIDGE WAY,2020-11-30,137500.0,1975,1494,6030 Ridge Way Douglas County GA,00980250084-11/30/2020-137500.0,92.03480589022757,2020,2020,11,2020-11
47,06390130062,7384 BIRCH HOLLOW PL,2020-11-25,170600.0,1999,1296,7384 Birch Hollow Pl Douglas County GA,06390130062-11/25/2020-170600.0,131.6358024691358,2020,2020,11,2020-11
48,00880150037,3980 WILLOW RIDGE RD,2020-11-06,139000.0,1988,1220,3980 Willow Ridge Rd Douglas County GA,00880150037-11/6/2020-139000.0,113.93442622950819,2020,2020,11,2020-11
49,00740150160,3900 SADDLECREEK DR,2020-11-06,146500.0,1990,1282,3900 Saddlecreek Dr Douglas County GA,00740150160-11/6/2020-146500.0,114.27457098283931,2020,2020,11,2020-11
51,01320250047,3320 ROBIN HOOD LN,2020-11-13,97328.0,1971,1215,3320 Robin Hood Ln Douglas County GA,01320250047-11/13/2020-97328.0,80.10534979423868,2020,2020,11,2020-11
52,05431820017,804 N BURNT HICKORY RD,2020-11-09,148000.0,1986,2186,804 N Burnt Hickory Rd Douglas County GA,05431820017-11/9/2020-148000.0,67.7035681610247,2020,2020,11,2020-11
53,06330130058,6938 FOXMOOR WAY,2020-11-23,225000.0,2006,2682,6938 Foxmoor Way Douglas County GA,06330130058-11/23/2020-225000.0,83.89261744966443,2020,2020,11,2020-11
54,01000250119,6583 N SEMINOLE DR,2020-11-24,150000.0,1975,1370,6583 N Seminole Dr Douglas County GA,01000250119-11/24/2020-150000.0,109.48905109489051,2020,2020,11,2020-11
55,01000250040,23 FOX HALL DR,2020-11-10,142500.0,1971,1583,23 Fox Hall Dr Douglas County GA,01000250040-11/10/2020-142500.0,90.01895135818067,2020,2020,11,2020-11
56,01000250043,12 CRESTVIEW DR,2020-11-10,146500.0,1970,1579,12 Crestview Dr Douglas County GA,01000250043-11/10/2020-146500.0,92.78024065864471,2020,2020,11,2020-11
57,01000250062,15 CRESTVIEW DR,2020-11-10,140000.0,1970,1579,15 Crestview Dr Douglas County GA,01000250062-11/10/2020-140000.0,88.66371120962634,2020,2020,11,2020-11
58,01000250038,25 FOX HALL DR,2020-11-10,142000.0,1971,1583,25 Fox Hall Dr Douglas County GA,01000250038-11/10/2020-142000.0,89.70309538850285,2020,2020,11,2020-11
59,00270150207,5109 CENTRAL CHURCH RD,2020-11-30,150700.0,1978,1192,5109 Central Church Rd Douglas County GA,00270150207-11/30/2020-150700.0,126.4261744966443,2020,2020,11,2020-11
60,01290250132,3374 CHEOAH DR,2020-11-12,113500.0,1969,1344,3374 Cheoah Dr Douglas County GA,01290250132-11/12/2020-113500.0,84.44940476190476,2020,2020,11,2020-11
61,00340250039,4931 CHERRYDALE DR,2020-11-09,140000.0,1977,1543,4931 Cherrydale Dr Douglas County GA,00340250039-11/9/2020-140000.0,90.73233959818535,2020,2020,11,2020-11
62,01730250348,9123 WATERBURY XING,2020-11-13,150000.0,2007,2787,9123 Waterbury Xing Douglas County GA,01730250348-11/13/2020-150000.0,53.821313240043054,2020,2020,11,2020-11
63,08461820016,1774 TRAIL CREEK DR,2020-11-02,179999.0,1985,1276,1774 Trail Creek Dr Douglas County GA,08461820016-11/2/2020-179999.0,141.06504702194357,2020,2020,11,2020-11
65,01310250108,3324 SPREADING OAK DR,2020-11-23,160600.0,1975,1346,3324 Spreading Oak Dr Douglas County GA,01310250108-11/23/2020-160600.0,119.31649331352155,2020,2020,11,2020-11
66,06280130005,6350 AUSTIN BRIDGE RD,2020-11-20,354400.0,2018,1792,6350 Austin Bridge Rd Douglas County GA,06280130005-11/20/2020-354400.0,197.76785714285714,2020,2020,11,2020-11
67,08401820020,1850 MT BERRY DR,2020-11-23,194500.0,1987,1860,1850 Mt Berry Dr Douglas County GA,08401820020-11/23/2020-194500.0,104.56989247311827,2020,2020,11,2020-11
68,00130150228,9703 SQUIRREL WOOD RUN,2020-11-24,316000.0,1994,3468,9703 Squirrel Wood Run Douglas County GA,00130150228-11/24/2020-316000.0,91.11880046136102,2020,2020,11,2020-11
69,05761820035,1717 SILVER WAY,2020-11-30,233600.0,1996,1582,1717 Silver Way Douglas County GA,05761820035-11/30/2020-233600.0,147.66118836915297,2020,2020,11,2020-11
70,05461820032,873 DERDEN CT,2020-11-06,231900.0,2006,3022,873 Derden Ct Douglas County GA,05461820032-11/6/2020-231900.0,76.73726009265387,2020,2020,11,2020-11
71,07040130023,6473 SNOWBIRD LN,2020-11-09,85150.0,2003,1404,6473 Snowbird Ln Douglas County GA,07040130023-11/9/2020-85150.0,60.648148148148145,2020,2020,11,2020-11
72,00370250068,4928 PEBBLEBROOK DR,2020-11-23,144000.0,1975,1562,4928 Pebblebrook Dr Douglas County GA,00370250068-11/23/2020-144000.0,92.18950064020487,2020,2020,11,2020-11
73,00990150055,3671 ARROW HEAD PL,2020-11-30,229000.0,2000,2110,3671 Arrow Head Pl Douglas County GA,00990150055-11/30/2020-229000.0,108.5308056872038,2020,2020,11,2020-11
75,00560150013,3110 NIGHTINGALE LN,2020-11-30,549900.0,1993,4165,3110 Nightingale Ln Douglas County GA,00560150013-11/30/2020-549900.0,132.02881152460984,2020,2020,11,2020-11
77,00240250023,5300 PINNACLE PTE,2020-11-30,355000.0,2003,2433,5300 Pinnacle Pte Douglas County GA,00240250023-11/30/2020-355000.0,145.91039868475133,2020,2020,11,2020-11
82,01760150041,9119 LOXFORD ST,2020-11-30,360000.0,2006,2584,9119 Loxford St Douglas County GA,01760150041-11/30/2020-360000.0,139.3188854489164,2020,2020,11,2020-11
83,00740150113,3853 HIBISCUS CT,2020-11-30,170000.0,1988,1378,3853 Hibiscus Ct Douglas County GA,00740150113-11/30/2020-170000.0,123.36719883889695,2020,2020,11,2020-11
85,01280250059,4092 LAUADA DR,2020-11-30,200000.0,1970,1505,4092 Lauada Dr Douglas County GA,01280250059-11/30/2020-200000.0,132.89036544850498,2020,2020,11,2020-11
86,07961820005,960 DOUGLAS HILL RD,2020-11-30,210000.0,1980,768,960 Douglas Hill Rd Douglas County GA,07961820005-11/30/2020-210000.0,273.4375,2020,2020,11,2020-11
87,08351820006,4228 MIDWAY DR,2020-11-30,150000.0,1976,1299,4228 Midway Dr Douglas County GA,08351820006-11/30/2020-150000.0,115.47344110854503,2020,2020,11,2020-11
88,00720150066,4339 ELK RUN,2020-11-25,260000.0,1999,1952,4339 Elk Run Douglas County GA,00720150066-11/25/2020-260000.0,133.19672131147541,2020,2020,11,2020-11
89,07471820042,3958 CASTLE ST,2020-11-25,178500.0,1962,2512,3958 Castle St Douglas County GA,07471820042-11/25/2020-178500.0,71.05891719745223,2020,2020,11,2020-11
90,08411820005,3277 W COUNTY LINE RD,2020-11-25,175000.0,1973,1343,3277 W County Line Rd Douglas County GA,08411820005-11/25/2020-175000.0,130.30528667163068,2020,2020,11,2020-11
91,0022015C020,6378 ELIZABETH DR,2020-11-25,424900.0,1966,3397,6378 Elizabeth Dr Douglas County GA,0022015C020-11/25/2020-424900.0,125.08095378274949,2020,2020,11,2020-11
92,0051015A035,6288 BELMONT PARK DR,2020-11-25,173000.0,2007,1749,6288 Belmont Park Dr Douglas County GA,0051015A035-11/25/2020-173000.0,98.9136649514008,2020,2020,11,2020-11
93,00960250015,4161 YEAGER RD,2020-11-25,170000.0,1976,1396,4161 Yeager Rd Douglas County GA,00960250015-11/25/2020-170000.0,121.77650429799426,2020,2020,11,2020-11
97,00560150054,9394 GRACE LAKE DR,2020-11-25,310000.0,1990,2422,9394 Grace Lake Dr Douglas County GA,00560150054-11/25/2020-310000.0,127.99339388934764,2020,2020,11,2020-11
98,01170350047,7267 WILDFLOWER WALK,2020-11-25,168000.0,1995,1123,7267 Wildflower Walk Douglas County GA,01170350047-11/25/2020-168000.0,149.5992876224399,2020,2020,11,2020-11
101,0531182A029,3505 MILLER ST C,2020-11-24,60000.0,1984,1130,3505 Miller St C Douglas County GA,0531182A029-11/24/2020-60000.0,53.097345132743364,2020,2020,11,2020-11
102,01270250110,5841 TERESA LN,2020-11-24,193000.0,1973,1676,5841 Teresa Ln Douglas County GA,01270250110-11/24/2020-193000.0,115.15513126491646,2020,2020,11,2020-11
104,05361820008,4324 PARKVIEW DR,2020-11-24,226000.0,1985,1528,4324 Parkview Dr Douglas County GA,05361820008-11/24/2020-226000.0,147.90575916230367,2020,2020,11,2020-11
105,00240150203,8802 CLEAR CREEK CT,2020-11-24,225000.0,1986,2002,8802 Clear Creek Ct Douglas County GA,00240150203-11/24/2020-225000.0,112.38761238761239,2020,2020,11,2020-11
106,00920250149,6930 POMPAS CT,2020-11-24,205000.0,2002,1546,6930 Pompas Ct Douglas County GA,00920250149-11/24/2020-205000.0,132.60025873221215,2020,2020,11,2020-11
107,01140250101,3470 CASCADE TRL,2020-11-24,206000.0,2005,2237,3470 Cascade Trl Douglas County GA,01140250101-11/24/2020-206000.0,92.08761734465803,2020,2020,11,2020-11
108,00950250022,3965 YEAGER RD,2020-11-24,165000.0,1977,1301,3965 Yeager Rd Douglas County GA,00950250022-11/24/2020-165000.0,126.82551883166795,2020,2020,11,2020-11
109,00550150051,2735 FRANK LN,2020-11-24,175000.0,1977,1264,2735 Frank Ln Douglas County GA,00550150051-11/24/2020-175000.0,138.4493670886076,2020,2020,11,2020-11
110,01780250186,3311 STILLWATER DR,2020-11-24,273501.0,2001,2981,3311 Stillwater Dr Douglas County GA,01780250186-11/24/2020-273501.0,91.7480711170748,2020,2020,11,2020-11
111,06381820008,1175 BINGHAM RD,2020-11-24,149900.0,1961,1092,1175 Bingham Rd Douglas County GA,06381820008-11/24/2020-149900.0,137.27106227106228,2020,2020,11,2020-11
113,02160250002,1970 MANN RD,2020-11-24,145000.0,1979,1200,1970 Mann Rd Douglas County GA,02160250002-11/24/2020-145000.0,120.83333333333333,2020,2020,11,2020-11
114,00280150002,4100 REYNOLDS RD,2020-11-23,200000.0,1956,1996,4100 Reynolds Rd Douglas County GA,00280150002-11/23/2020-200000.0,100.20040080160321,2020,2020,11,2020-11
116,08211820033,4276 N GILES RD,2020-11-23,165000.0,1980,1138,4276 N Giles Rd Douglas County GA,08211820033-11/23/2020-165000.0,144.99121265377855,2020,2020,11,2020-11
117,00890150041,4139 ANNEEWAKEE RD,2020-11-23,126000.0,1980,1736,4139 Anneewakee Rd Douglas County GA,00890150041-11/23/2020-126000.0,72.58064516129032,2020,2020,11,2020-11
118,07310130002,1144 FOXWOOD DR,2020-11-23,165000.0,1994,1176,1144 Foxwood Dr Douglas County GA,07310130002-11/23/2020-165000.0,140.30612244897958,2020,2020,11,2020-11
119,00560150014,3114 NIGHTINGALE LN,2020-11-23,226000.0,1986,2448,3114 Nightingale Ln Douglas County GA,00560150014-11/23/2020-226000.0,92.3202614379085,2020,2020,11,2020-11
120,07691820167,7630 FOREST GLEN WAY,2020-11-23,304000.0,2004,3355,7630 Forest Glen Way Douglas County GA,07691820167-11/23/2020-304000.0,90.61102831594634,2020,2020,11,2020-11
121,06211820035,1712 SILVERDALE LN,2020-11-23,238000.0,1996,1564,1712 Silverdale Ln Douglas County GA,06211820035-11/23/2020-238000.0,152.17391304347825,2020,2020,11,2020-11
122,0049015B008,6186 DOUGLAS MANOR CT,2020-11-23,179300.0,1992,1354,6186 Douglas Manor Ct Douglas County GA,0049015B008-11/23/2020-179300.0,132.42245199409157,2020,2020,11,2020-11
124,00440150175,4646 PALM DR,2020-11-20,215500.0,1974,3054,4646 Palm Dr Douglas County GA,00440150175-11/20/2020-215500.0,70.56319580877538,2020,2020,11,2020-11
125,00550150151,9279 PARKWOOD AVE,2020-11-20,275000.0,1993,2198,9279 Parkwood Ave Douglas County GA,00550150151-11/20/2020-275000.0,125.1137397634213,2020,2020,11,2020-11
126,09831820009,2373 HUCKLEBERRY LN,2020-11-20,175000.0,1988,1886,2373 Huckleberry Ln Douglas County GA,09831820009-11/20/2020-175000.0,92.78897136797455,2020,2020,11,2020-11
127,00110150248,3762 LANIER DR,2020-11-20,240000.0,2005,2920,3762 Lanier Dr Douglas County GA,00110150248-11/20/2020-240000.0,82.1917808219178,2020,2020,11,2020-11
128,02040250022,2001 VINE CLF,2020-11-20,210000.0,2004,2292,2001 Vine Clf Douglas County GA,02040250022-11/20/2020-210000.0,91.62303664921465,2020,2020,11,2020-11
129,00230350022,6472 CORNWALLIS CT,2020-11-20,305000.0,1993,2050,6472 Cornwallis Ct Douglas County GA,00230350022-11/20/2020-305000.0,148.78048780487805,2020,2020,11,2020-11
130,01500350017,3133 BIG OAK DR,2020-11-20,550000.0,2005,4239,3133 Big Oak Dr Douglas County GA,01500350017-11/20/2020-550000.0,129.74758197688135,2020,2020,11,2020-11
131,01780250038,10072 HARMON SPRINGS DR,2020-11-20,266000.0,2000,1957,10072 Harmon Springs Dr Douglas County GA,01780250038-11/20/2020-266000.0,135.92233009708738,2020,2020,11,2020-11
132,00700150042,5142 SPRING GLEN CT,2020-11-20,300000.0,1994,1736,5142 Spring Glen Ct Douglas County GA,00700150042-11/20/2020-300000.0,172.8110599078341,2020,2020,11,2020-11
133,00130350004,6191 HWY 166,2020-11-20,325500.0,1986,2364,6191 Hwy 166 Douglas County GA,00130350004-11/20/2020-325500.0,137.69035532994923,2020,2020,11,2020-11
135,04681820006,6943 N COUNTY LINE RD,2020-11-19,137900.0,1959,1040,6943 N County Line Rd Douglas County GA,04681820006-11/19/2020-137900.0,132.59615384615384,2020,2020,11,2020-11
136,00780350007,8035 SWEETWATER DR,2020-11-19,203500.0,1986,1512,8035 Sweetwater Dr Douglas County GA,00780350007-11/19/2020-203500.0,134.5899470899471,2020,2020,11,2020-11
137,01940250114,7233 ASHLEY FALLS CT,2020-11-19,230000.0,2017,1815,7233 Ashley Falls Ct Douglas County GA,01940250114-11/19/2020-230000.0,126.72176308539945,2020,2020,11,2020-11
138,00050150028,5453 LEGACY TRL,2020-11-19,389900.0,1999,2515,5453 Legacy Trl Douglas County GA,00050150028-11/19/2020-389900.0,155.02982107355865,2020,2020,11,2020-11
139,01970350052,7307 STRICKLAND MANOR WAY,2020-11-19,284900.0,2006,1796,7307 Strickland Manor Way Douglas County GA,01970350052-11/19/2020-284900.0,158.630289532294,2020,2020,11,2020-11
140,02081820037,2075 STONEBROOK DR,2020-11-19,287500.0,2019,1526,2075 Stonebrook Dr Douglas County GA,02081820037-11/19/2020-287500.0,188.4010484927916,2020,2020,11,2020-11
141,08351820050,5524 SOMER MILL RD,2020-11-19,205000.0,2004,1854,5524 Somer Mill Rd Douglas County GA,08351820050-11/19/2020-205000.0,110.57173678532902,2020,2020,11,2020-11
142,00110150074,3592 MILL GLEN DR,2020-11-18,235000.0,1975,2292,3592 Mill Glen Dr Douglas County GA,00110150074-11/18/2020-235000.0,102.5305410122164,2020,2020,11,2020-11
143,01590350041,8208 ORKNEY WAY,2020-11-18,301540.0,2019,2917,8208 Orkney Way Douglas County GA,01590350041-11/18/2020-301540.0,103.37332876242715,2020,2020,11,2020-11
144,00370250151,4960 DONNY BROOK LN,2020-11-18,302500.0,1995,2436,4960 Donny Brook Ln Douglas County GA,00370250151-11/18/2020-302500.0,124.17898193760263,2020,2020,11,2020-11
145,02501820020,6328 ARTHUR DR,2020-11-18,160000.0,1957,1059,6328 Arthur Dr Douglas County GA,02501820020-11/18/2020-160000.0,151.0859301227573,2020,2020,11,2020-11
146,00720150064,4355 ELK RUN,2020-11-17,258000.0,1999,1863,4355 Elk Run Douglas County GA,00720150064-11/17/2020-258000.0,138.48631239935588,2020,2020,11,2020-11
147,06201820016,1606 KARSYN LN,2020-11-17,195000.0,1997,1909,1606 Karsyn Ln Douglas County GA,06201820016-11/17/2020-195000.0,102.14772132006286,2020,2020,11,2020-11
149,01800250114,3031 BEDROCK DR,2020-11-17,259900.0,2018,1901,3031 Bedrock Dr Douglas County GA,01800250114-11/17/2020-259900.0,136.7175170962651,2020,2020,11,2020-11
150,07090130047,1061 ABERCORN WAY,2020-11-17,206100.0,2004,1278,1061 Abercorn Way Douglas County GA,07090130047-11/17/2020-206100.0,161.26760563380282,2020,2020,11,2020-11
152,00200150138,6425 E STRICKLAND ST,2020-11-16,291500.0,1935,3095,6425 E Strickland St Douglas County GA,00200150138-11/16/2020-291500.0,94.18416801292408,2020,2020,11,2020-11
155,00430150052,4940 SMOKESTONE DR,2020-11-16,361000.0,2004,3403,4940 Smokestone Dr Douglas County GA,00430150052-11/16/2020-361000.0,106.08286805759624,2020,2020,11,2020-11
156,01150150017,3165 ANNEEWAKEE FALLS PKWY,2020-11-16,273000.0,2005,3428,3165 Anneewakee Falls Pkwy Douglas County GA,01150150017-11/16/2020-273000.0,79.63827304550759,2020,2020,11,2020-11
157,01780250261,1022 OVERLOOK DR,2020-11-16,475000.0,2003,4302,1022 Overlook Dr Douglas County GA,01780250261-11/16/2020-475000.0,110.4137610413761,2020,2020,11,2020-11
158,00710350084,7392 BREEZE ST,2020-11-13,512000.0,2007,3958,7392 Breeze St Douglas County GA,00710350084-11/13/2020-512000.0,129.35826174835776,2020,2020,11,2020-11
159,01000250164,6558 APACHE LN,2020-11-13,172000.0,1976,1225,6558 Apache Ln Douglas County GA,01000250164-11/13/2020-172000.0,140.40816326530611,2020,2020,11,2020-11
160,01320150087,2616 CHESTERBROOKE DR,2020-11-13,231500.0,1998,1484,2616 Chesterbrooke Dr Douglas County GA,01320150087-11/13/2020-231500.0,155.99730458221023,2020,2020,11,2020-11
161,01350250020,7344 FRANKLIN LAKE CT,2020-11-13,232000.0,1996,1716,7344 Franklin Lake Ct Douglas County GA,01350250020-11/13/2020-232000.0,135.1981351981352,2020,2020,11,2020-11
162,00110350044,6145 HEDGESTONE WAY,2020-11-13,375000.0,2005,2670,6145 Hedgestone Way Douglas County GA,00110350044-11/13/2020-375000.0,140.4494382022472,2020,2020,11,2020-11
163,00200150302,6238 JOHNSON ST,2020-11-13,60000.0,1920,1324,6238 Johnson St Douglas County GA,00200150302-11/13/2020-60000.0,45.31722054380665,2020,2020,11,2020-11
164,01550150474,3149 FOUNDERS WAY,2020-11-13,224000.0,2007,1621,3149 Founders Way Douglas County GA,01550150474-11/13/2020-224000.0,138.18630475015422,2020,2020,11,2020-11
165,00110150092,5384 WILDER DR,2020-11-13,205000.0,1976,1576,5384 Wilder Dr Douglas County GA,00110150092-11/13/2020-205000.0,130.0761421319797,2020,2020,11,2020-11
166,07370130096,6570 SNOWBIRD LN,2020-11-13,178000.0,2004,1200,6570 Snowbird Ln Douglas County GA,07370130096-11/13/2020-178000.0,148.33333333333334,2020,2020,11,2020-11
167,00120150121,6692 LIVE OAK LN,2020-11-13,194500.0,1983,1649,6692 Live Oak Ln Douglas County GA,00120150121-11/13/2020-194500.0,117.95027289266221,2020,2020,11,2020-11
168,00590150096,1210 BRENTWOOD CT,2020-11-13,230000.0,2000,1885,1210 Brentwood Ct Douglas County GA,00590150096-11/13/2020-230000.0,122.0159151193634,2020,2020,11,2020-11
171,00750350070,6170 LONG SHORE DR,2020-11-12,265000.0,2005,1847,6170 Long Shore Dr Douglas County GA,00750350070-11/12/2020-265000.0,143.47590687601516,2020,2020,11,2020-11
173,04661820030,785 OLD BEULAH RD,2020-11-12,180000.0,1973,1504,785 Old Beulah Rd Douglas County GA,04661820030-11/12/2020-180000.0,119.68085106382979,2020,2020,11,2020-11
174,00460150177,9824 FOREST HILL DR,2020-11-12,315000.0,2005,2933,9824 Forest Hill Dr Douglas County GA,00460150177-11/12/2020-315000.0,107.39856801909308,2020,2020,11,2020-11
